% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
4280	1	0	20	0	28	9422	0	1	0
4281	1	0	5	0	26	7708	0	1	0
4282	1	0	11	0	28	4587	0	1	0
4282	1	0	9	0	26	3822	0	1	0
4285	1	0	7	0	22	5861	0	1	0
4286	1	0	12	0	24	3422	0	1	0
4286	1	0	7	0	22	2865	0	1	0
4292	1	0	19	0	28	4587	0	1	0
4292	1	0	8	0	26	3822	0	1	0
4293	1	0	12	0	24	6882	0	1	0
4294	1	0	15	0	24	6882	0	1	0
4295	1	0	20	0	28	4587	0	1	0
4295	1	0	9	0	26	3822	0	1	0
4296	1	0	5	0	26	7708	0	1	0
4298	1	0	8	0	26	7708	0	1	0
4299	1	0	12	0	24	6882	0	1	0
4301	1	0	15	0	24	6882	0	1	0
4302	1	0	20	0	28	9422	0	1	0
4303	1	0	5	0	26	7708	0	1	0
4304	1	0	11	0	28	9422	0	1	0
4306	1	0	9	0	26	7708	0	1	0
4308	1	0	14	0	24	6882	0	1	0
4309	1	0	9	0	26	7708	0	1	0
4312	1	0	1	0	26	7708	0	1	0
4313	1	0	20	0	28	9422	0	1	0
4314	1	0	5	0	26	7708	0	1	0
4315	1	0	11	0	28	9422	0	1	0
4316	1	0	8	0	26	7708	0	1	0
4317	1	0	15	0	24	6882	0	1	0
4318	1	0	12	0	24	6882	0	1	0
4319	1	0	20	0	28	9422	0	1	0
4320	1	0	5	0	26	7708	0	1	0
4321	1	0	11	0	28	9422	0	1	0
4322	1	0	7	0	22	2865	0	1	0
4322	1	0	9	0	26	3822	0	1	0
4329	1	0	19	0	28	9422	0	1	0
4332	1	0	9	0	26	7708	0	1	0
4335	1	0	15	0	24	3422	0	1	0
4335	1	0	1	0	26	3822	0	1	0
4336	1	0	20	0	28	4587	0	1	0
4336	1	0	9	0	26	3822	0	1	0
4338	1	0	5	0	26	7708	0	1	0
4339	1	0	11	0	28	9422	0	1	0
4340	1	0	8	0	26	7708	0	1	0
4341	1	0	12	0	24	6882	0	1	0
4342	1	0	15	0	24	6882	0	1	0
4343	1	0	20	0	28	9422	0	1	0
4344	1	0	5	0	26	7708	0	1	0
4345	1	0	14	0	24	6882	0	1	0
4346	1	0	11	0	28	9422	0	1	0
4347	1	0	8	0	26	7708	0	1	0
4348	1	0	12	0	24	6882	0	1	0
4350	1	0	9	0	26	7708	0	1	0
4356	1	0	15	0	24	6882	0	1	0
4357	1	0	20	0	28	9422	0	1	0
4358	1	0	5	0	26	7708	0	1	0
4360	1	0	9	0	26	3822	0	1	0
4360	1	0	19	0	28	4587	0	1	0
4361	1	0	9	0	26	7708	0	1	0
4363	1	0	9	0	26	7708	0	1	0
4364	1	0	8	0	26	7708	0	1	0
4365	1	0	12	0	24	6882	0	1	0
4366	1	0	15	0	24	6882	0	1	0
4370	1	0	11	0	28	9422	0	1	0
4371	1	0	8	0	26	7708	0	1	0
4372	1	0	1	0	26	7708	0	1	0
4373	1	0	9	0	26	7708	0	1	0
4374	1	0	15	0	24	6882	0	1	0
4376	1	0	20	0	28	9422	0	1	0
4377	1	0	5	0	26	3822	0	1	0
4377	1	0	9	0	26	3822	0	1	0
4380	1	0	8	0	26	7708	0	1	0
4381	1	0	4	0	28	9422	0	1	0
4382	1	0	14	0	24	6882	0	1	0
4383	1	0	12	0	24	6882	0	1	0
4388	1	0	9	0	26	7708	0	1	0
4391	1	0	9	0	26	7708	0	1	0
4392	1	0	15	0	24	6882	0	1	0
4395	1	0	11	0	28	9422	0	1	0
4397	1	0	19	0	28	9422	0	1	0
4401	1	0	12	0	24	3422	0	1	0
4401	1	0	9	0	26	3822	0	1	0
4402	1	0	15	0	24	6882	0	1	0
4403	1	0	20	0	28	4587	0	1	0
4403	1	0	4	0	28	4587	0	1	0
4404	1	0	5	0	26	3822	0	1	0
4404	1	0	9	0	26	3822	0	1	0
4406	1	0	8	0	26	7708	0	1	0
4407	1	0	12	0	24	6882	0	1	0
4408	1	0	15	0	24	6882	0	1	0
4409	1	0	1	0	26	7708	0	1	0
4412	1	0	20	0	28	9422	0	1	0
4418	1	0	9	0	26	7708	0	1	0
4419	1	0	14	0	24	6882	0	1	0
4423	1	0	12	0	24	6882	0	1	0
4426	1	0	11	0	28	9422	0	1	0
4428	1	0	15	0	24	2196	0	1	0
4428	1	0	9	0	26	2481	0	1	0
4428	1	0	19	0	28	3062	0	1	0
4429	1	0	20	0	28	9422	0	1	0
4430	1	0	5	0	26	7708	0	1	0
4431	1	0	11	0	28	9422	0	1	0
4432	1	0	9	0	26	3822	0	1	0
4432	1	0	8	0	26	3822	0	1	0
4435	1	0	15	0	24	6882	0	1	0
4436	1	0	20	0	28	9422	0	1	0
4437	1	0	5	0	26	7708	0	1	0
4439	1	0	8	0	26	7708	0	1	0
4442	1	0	9	0	26	7708	0	1	0
4445	1	0	9	0	26	7708	0	1	0
4446	1	0	1	0	26	7708	0	1	0
4447	1	0	11	0	28	9422	0	1	0
4449	1	0	12	0	24	6882	0	1	0
4450	1	0	15	0	24	6882	0	1	0
4452	1	0	20	0	28	9422	0	1	0
4453	1	0	5	0	26	7708	0	1	0
4454	1	0	11	0	28	9422	0	1	0
4455	1	0	8	0	26	7708	0	1	0
4456	1	0	14	0	24	6882	0	1	0
4459	1	0	20	0	28	4587	0	1	0
4459	1	0	9	0	26	3822	0	1	0
4460	1	0	5	0	26	7708	0	1	0
4465	1	0	19	0	28	9422	0	1	0
4469	1	0	9	0	26	7708	0	1	0
4470	1	0	11	0	28	9422	0	1	0
4471	1	0	1	0	26	7708	0	1	0
4473	1	0	12	0	24	3422	0	1	0
4473	1	0	9	0	26	3822	0	1	0
4475	1	0	15	0	24	6882	0	1	0
4476	1	0	20	0	28	9422	0	1	0
4477	1	0	5	0	26	7708	0	1	0
4479	1	0	16	0	28	4587	0	1	0
4479	1	0	8	0	26	3822	0	1	0
4480	1	0	12	0	24	6882	0	1	0
4481	1	0	15	0	24	6882	0	1	0
4483	1	0	20	0	28	9422	0	1	0
4484	1	0	5	0	26	7708	0	1	0
4486	1	0	16	0	28	4587	0	1	0
4486	1	0	9	0	26	3822	0	1	0
4493	1	0	16	0	28	4587	0	1	0
4493	1	0	14	0	24	3422	0	1	0
4495	1	0	11	0	28	9422	0	1	0
4496	1	0	9	0	26	3822	0	1	0
4496	1	0	19	0	28	4587	0	1	0
4497	1	0	8	0	26	7708	0	1	0
4498	1	0	12	0	24	6882	0	1	0
4499	1	0	15	0	24	6882	0	1	0
4500	1	0	16	0	28	3062	0	1	0
4500	1	0	20	0	28	3062	0	1	0
4500	1	0	9	0	26	2481	0	1	0
4501	1	0	5	0	26	3822	0	1	0
4501	1	0	9	0	26	3822	0	1	0
4502	1	0	11	0	28	9422	0	1	0
4503	1	0	8	0	26	7708	0	1	0
4504	1	0	12	0	24	6882	0	1	0
4505	1	0	15	0	26	7708	0	1	0
4507	1	0	20	0	28	9422	0	1	0
4509	1	0	1	0	26	7708	0	1	0
4510	1	0	9	0	26	7708	0	1	0
4513	1	0	11	0	28	9422	0	1	0
4514	1	0	9	0	26	7708	0	1	0
4516	1	0	16	0	28	9422	0	1	0
4517	1	0	9	0	26	7708	0	1	0
4518	1	0	15	0	26	7708	0	1	0
4519	1	0	20	0	28	9422	0	1	0
4520	1	0	1	0	26	3822	0	1	0
4520	1	0	16	0	28	4587	0	1	0
4521	1	0	16	0	28	4587	0	1	0
4521	1	0	5	0	26	3822	0	1	0
4523	1	0	8	0	26	7708	0	1	0
4524	1	0	12	0	24	6882	0	1	0
4527	1	0	16	0	28	4587	0	1	0
4527	1	0	9	0	26	3822	0	1	0
4528	1	0	5	0	26	7708	0	1	0
4530	1	0	14	0	24	6882	0	1	0
4533	1	0	19	0	28	9422	0	1	0
4538	1	0	11	0	28	9422	0	1	0
4539	1	0	1	0	26	7708	0	1	0
4540	1	0	12	0	24	6882	0	1	0
4541	1	0	15	0	26	3822	0	1	0
4541	1	0	9	0	26	3822	0	1	0
4543	1	0	20	0	28	9422	0	1	0
4544	1	0	5	0	26	7708	0	1	0
4547	1	0	9	0	26	7708	0	1	0
4548	1	0	16	0	28	4587	0	1	0
4548	1	0	8	0	26	3822	0	1	0
4549	1	0	12	0	24	6882	0	1	0
4555	1	0	8	0	26	7708	0	1	0
4558	1	0	16	0	28	9422	0	1	0
4560	1	0	15	0	26	7708	0	1	0
4561	1	0	16	0	28	4587	0	1	0
4561	1	0	20	0	28	4587	0	1	0
4562	1	0	16	0	28	4587	0	1	0
4562	1	0	5	0	26	3822	0	1	0
4563	1	0	11	0	28	9422	0	1	0
4564	1	0	9	0	26	7708	0	1	0
4565	1	0	9	0	26	7708	0	1	0
4567	1	0	14	0	24	6882	0	1	0
4568	1	0	16	0	28	4587	0	1	0
4568	1	0	9	0	26	3822	0	1	0
4575	1	0	16	0	28	4587	0	1	0
4575	1	0	8	0	26	3822	0	1	0
4576	1	0	1	0	26	7708	0	1	0
4577	1	0	12	0	24	6882	0	1	0
4578	1	0	9	0	26	7708	0	1	0
4579	1	0	15	0	26	7708	0	1	0
4580	1	0	20	0	28	9422	0	1	0
4581	1	0	5	0	26	7708	0	1	0
4582	1	0	9	0	26	7708	0	1	0
4583	1	0	11	0	28	9422	0	1	0
4590	1	0	11	0	28	9422	0	1	0
4593	1	0	15	0	26	7708	0	1	0
4595	1	0	16	0	28	9422	0	1	0
4596	1	0	9	0	26	7708	0	1	0
4598	1	0	16	0	28	9422	0	1	0
4600	1	0	8	0	26	7708	0	1	0
4601	1	0	12	0	24	6882	0	1	0
4603	1	0	16	0	28	9422	0	1	0
4604	1	0	16	0	28	3062	0	1	0
4604	1	0	20	0	28	3062	0	1	0
4604	1	0	14	0	24	2196	0	1	0
4605	1	0	16	0	28	4587	0	1	0
4605	1	0	5	0	26	3822	0	1	0
4606	1	0	11	0	28	3062	0	1	0
4606	1	0	16	0	28	3062	0	1	0
4606	1	0	9	0	26	2481	0	1	0
4607	1	0	8	0	26	7708	0	1	0
4608	1	0	1	0	26	7708	0	1	0
4609	1	0	16	0	28	4587	0	1	0
4609	1	0	9	0	26	3822	0	1	0
4610	1	0	16	0	28	9422	0	1	0
4611	1	0	15	0	26	7708	0	1	0
4616	1	0	16	0	28	9422	0	1	0
4618	1	0	15	0	26	7708	0	1	0
4622	1	0	16	0	28	9422	0	1	0
4623	1	0	9	0	26	7708	0	1	0
4625	1	0	11	0	28	9422	0	1	0
4626	1	0	8	0	26	7708	0	1	0
4627	1	0	12	0	24	6882	0	1	0
4629	1	0	16	0	28	4587	0	1	0
4629	1	0	9	0	26	3822	0	1	0
4630	1	0	20	0	28	4587	0	1	0
4630	1	0	9	0	26	3822	0	1	0
4631	1	0	5	0	26	7708	0	1	0
4632	1	0	11	0	28	9422	0	1	0
4633	1	0	9	0	26	3822	0	1	0
4633	1	0	8	0	26	3822	0	1	0
4634	1	0	12	0	24	6882	0	1	0
4636	1	0	16	0	28	9422	0	1	0
4637	1	0	15	0	26	7708	0	1	0
4640	1	0	4	0	28	9422	0	1	0
4641	1	0	14	0	24	6882	0	1	0
4643	1	0	11	0	28	4587	0	1	0
4643	1	0	16	0	28	4587	0	1	0
4645	1	0	1	0	26	7708	0	1	0
4647	1	0	16	0	28	9422	0	1	0
4648	1	0	8	0	26	7708	0	1	0
4649	1	0	12	0	24	6882	0	1	0
4650	1	0	16	0	28	4587	0	1	0
4650	1	0	9	0	26	3822	0	1	0
4651	1	0	19	0	28	9422	0	1	0
4652	1	0	9	0	26	7708	0	1	0
4654	1	0	20	0	28	9422	0	1	0
4657	1	0	5	0	26	7708	0	1	0
4663	1	0	16	0	28	9422	0	1	0
4664	1	0	15	0	26	3822	0	1	0
4664	1	0	9	0	26	3822	0	1	0
4668	1	0	11	0	28	9422	0	1	0
4669	1	0	8	0	26	7708	0	1	0
4670	1	0	12	0	24	6882	0	1	0
4671	1	0	15	0	26	7708	0	1	0
4672	1	0	9	0	26	7708	0	1	0
4673	1	0	20	0	28	9422	0	1	0
4674	1	0	9	0	26	7708	0	1	0
4675	1	0	11	0	28	9422	0	1	0
4676	1	0	1	0	26	3822	0	1	0
4676	1	0	8	0	26	3822	0	1	0
4677	1	0	4	0	28	4587	0	1	0
4677	1	0	9	0	26	3822	0	1	0
4678	1	0	14	0	24	6882	0	1	0
4682	1	0	19	0	28	9422	0	1	0
4684	1	0	5	0	26	7708	0	1	0
4686	1	0	8	0	26	7708	0	1	0
4687	1	0	12	0	24	6882	0	1	0
4688	1	0	15	0	26	7708	0	1	0
4691	1	0	9	0	26	7708	0	1	0
4695	1	0	11	0	28	9422	0	1	0
4696	1	0	19	0	28	9422	0	1	0
4698	1	0	12	0	24	6882	0	1	0
4700	1	0	16	0	28	9422	0	1	0
4702	1	0	20	0	28	9422	0	1	0
4703	1	0	5	0	26	7708	0	1	0
4705	1	0	9	0	26	3822	0	1	0
4705	1	0	8	0	26	3822	0	1	0
4707	1	0	15	0	26	7708	0	1	0
4708	1	0	20	0	28	9422	0	1	0
4709	1	0	9	0	26	7708	0	1	0
4710	1	0	5	0	26	7708	0	1	0
4712	1	0	8	0	26	7708	0	1	0
4713	1	0	1	0	26	7708	0	1	0
4714	1	0	4	0	28	9422	0	1	0
4715	1	0	14	0	24	6882	0	1	0
4716	1	0	12	0	24	6882	0	1	0
4721	1	0	11	0	28	9422	0	1	0
4723	1	0	12	0	24	6882	0	1	0
4725	1	0	20	0	28	9422	0	1	0
4726	1	0	5	0	26	7708	0	1	0
4727	1	0	11	0	28	9422	0	1	0
4728	1	0	9	0	26	7708	0	1	0
4731	1	0	8	0	26	7708	0	1	0
4733	1	0	15	0	26	3822	0	1	0
4733	1	0	9	0	26	3822	0	1	0
4737	1	0	8	0	26	7708	0	1	0
4739	1	0	12	0	24	6882	0	1	0
4740	1	0	15	0	26	7708	0	1	0
4742	1	0	9	0	26	7708	0	1	0
4744	1	0	1	0	26	3822	0	1	0
4744	1	0	11	0	28	4587	0	1	0
4746	1	0	12	0	24	6882	0	1	0
4748	1	0	19	0	28	9422	0	1	0
4749	1	0	16	0	28	9422	0	1	0
4750	1	0	16	0	28	4587	0	1	0
4750	1	0	4	0	28	4587	0	1	0
4751	1	0	20	0	28	9422	0	1	0
4752	1	0	14	0	24	3422	0	1	0
4752	1	0	9	0	26	3822	0	1	0
4753	1	0	16	0	28	9422	0	1	0
4755	1	0	5	0	26	7708	0	1	0
4758	1	0	8	0	26	7708	0	1	0
4760	1	0	12	0	24	6882	0	1	0
4761	1	0	15	0	26	7708	0	1	0
4764	1	0	11	0	28	4587	0	1	0
4764	1	0	9	0	26	3822	0	1	0
4770	1	0	16	0	28	9422	0	1	0
4771	1	0	16	0	28	9422	0	1	0
4773	1	0	9	0	26	7708	0	1	0
4774	1	0	20	0	28	9422	0	1	0
4775	1	0	5	0	26	7708	0	1	0
4777	1	0	16	0	28	9422	0	1	0
4778	1	0	8	0	26	7708	0	1	0
4780	1	0	12	0	24	6882	0	1	0
4781	1	0	15	0	26	7708	0	1	0
4784	1	0	11	0	28	9422	0	1	0
4785	1	0	8	0	26	7708	0	1	0
4786	1	0	12	0	24	3422	0	1	0
4786	1	0	4	0	28	4587	0	1	0
4787	1	0	15	0	26	3822	0	1	0
4787	1	0	4	0	28	4587	0	1	0
4788	1	0	4	0	28	4587	0	1	0
4788	1	0	9	0	26	3822	0	1	0
4789	1	0	14	0	24	6882	0	1	0
4796	1	0	20	0	28	9422	0	1	0
4797	1	0	5	0	26	7708	0	1	0
4799	1	0	9	0	26	7708	0	1	0
4800	1	0	9	0	26	3822	0	1	0
4800	1	0	8	0	26	3822	0	1	0
4802	1	0	9	0	26	7708	0	1	0
4803	1	0	12	0	24	6882	0	1	0
4805	1	0	15	0	26	7708	0	1	0
4807	1	0	19	0	28	9422	0	1	0
4809	1	0	11	0	28	9422	0	1	0
4812	1	0	1	0	26	7708	0	1	0
4814	1	0	20	0	28	4587	0	1	0
4814	1	0	9	0	26	3822	0	1	0
4815	1	0	5	0	26	3822	0	1	0
4815	1	0	4	0	28	4587	0	1	0
4816	1	0	16	0	28	9422	0	1	0
4817	1	0	4	0	28	9422	0	1	0
4818	1	0	9	0	26	7708	0	1	0
4819	1	0	8	0	26	7708	0	1	0
4820	1	0	16	0	28	9422	0	1	0
4821	1	0	12	0	24	6882	0	1	0
4822	1	0	4	0	28	9422	0	1	0
4824	1	0	4	0	28	9422	0	1	0
4826	1	0	14	0	24	6882	0	1	0
4828	1	0	9	0	26	7708	0	1	0
4830	1	0	21	0	28	9422	0	1	0
4831	1	0	11	0	28	9422	0	1	0
4836	1	0	19	0	28	9422	0	1	0
4837	1	0	15	0	26	3822	0	1	0
4837	1	0	21	0	28	4587	0	1	0
4838	1	0	20	0	28	9422	0	1	0
4839	1	0	5	0	26	7708	0	1	0
4841	1	0	9	0	26	7708	0	1	0
4842	1	0	8	0	26	7708	0	1	0
4843	1	0	12	0	24	6882	0	1	0
4844	1	0	15	0	26	3822	0	1	0
4844	1	0	21	0	28	4587	0	1	0
4845	1	0	4	0	28	9422	0	1	0
4846	1	0	1	0	26	7708	0	1	0
4849	1	0	1	0	26	7708	0	1	0
4850	1	0	21	0	28	4587	0	1	0
4850	1	0	11	0	28	4587	0	1	0
4853	1	0	16	0	28	9422	0	1	0
4854	1	0	4	0	28	9422	0	1	0
4855	1	0	4	0	28	4587	0	1	0
4855	1	0	9	0	26	3822	0	1	0
4856	1	0	4	0	28	9422	0	1	0
4857	1	0	15	0	26	3822	0	1	0
4857	1	0	21	0	28	4587	0	1	0
4858	1	0	20	0	28	9422	0	1	0
4860	1	0	5	0	26	7708	0	1	0
4862	1	0	8	0	26	7708	0	1	0
4864	1	0	21	0	28	4587	0	1	0
4864	1	0	12	0	24	3422	0	1	0
4867	1	0	21	0	28	9422	0	1	0
4869	1	0	9	0	26	7708	0	1	0
4871	1	0	21	0	28	4587	0	1	0
4871	1	0	11	0	28	4587	0	1	0
4876	1	0	15	0	26	7708	0	1	0
4877	1	0	20	0	28	9422	0	1	0
4878	1	0	21	0	28	4587	0	1	0
4878	1	0	5	0	26	3822	0	1	0
4880	1	0	8	0	26	7708	0	1	0
4882	1	0	12	0	24	3422	0	1	0
4882	1	0	9	0	26	3822	0	1	0
4883	1	0	15	0	26	3822	0	1	0
4883	1	0	4	0	28	4587	0	1	0
4885	1	0	21	0	28	3062	0	1	0
4885	1	0	1	0	26	2481	0	1	0
4885	1	0	4	0	28	3062	0	1	0
4889	1	0	11	0	28	9422	0	1	0
4890	1	0	4	0	28	9422	0	1	0
4891	1	0	21	0	28	4587	0	1	0
4891	1	0	4	0	28	4587	0	1	0
4892	1	0	4	0	28	9422	0	1	0
4893	1	0	4	0	28	9422	0	1	0
4895	1	0	15	0	26	7708	0	1	0
4896	1	0	20	0	28	4587	0	1	0
4896	1	0	9	0	26	3822	0	1	0
4898	1	0	21	0	28	4587	0	1	0
4898	1	0	5	0	26	3822	0	1	0
4903	1	0	8	0	26	7708	0	1	0
4904	1	0	12	0	24	6882	0	1	0
4905	1	0	21	0	28	9422	0	1	0
4906	1	0	9	0	26	7708	0	1	0
4910	1	0	9	0	26	7708	0	1	0
4911	1	0	21	0	28	1031	0	1	0
4911	1	0	6	0	28	1031	0	1	0
4911	1	0	17	0	28	1031	0	1	0
4911	1	0	1	0	26	839	0	1	0
4911	1	0	3	0	24	749	0	1	0
4911	1	0	18	0	28	1031	0	1	0
4911	1	0	2	0	24	749	0	1	0
4911	1	0	14	0	24	749	0	1	0
4911	1	0	9	0	26	839	0	1	0
4912	1	0	11	0	28	4587	0	1	0
4912	1	0	9	0	26	3822	0	1	0
4917	1	0	15	0	26	7708	0	1	0
4918	1	0	20	0	28	9422	0	1	0
4920	1	0	5	0	26	7708	0	1	0
4922	1	0	1	0	26	7708	0	1	0
4923	1	0	16	0	28	9422	0	1	0
4924	1	0	4	0	28	9422	0	1	0
4925	1	0	16	0	28	9422	0	1	0
4931	1	0	21	0	28	4587	0	1	0
4931	1	0	9	0	26	3822	0	1	0
4933	1	0	21	0	28	4587	0	1	0
4933	1	0	4	0	28	4587	0	1	0
4934	1	0	4	0	28	4587	0	1	0
4934	1	0	9	0	26	3822	0	1	0
4935	1	0	4	0	28	4587	0	1	0
4935	1	0	8	0	26	3822	0	1	0
4936	1	0	12	0	24	6882	0	1	0
4938	1	0	15	0	26	7708	0	1	0
4939	1	0	13	0	24	6882	0	1	0
4940	1	0	19	0	28	9422	0	1	0
4943	1	0	5	0	26	3822	0	1	0
4943	1	0	4	0	28	4587	0	1	0
4944	1	0	11	0	28	4587	0	1	0
4944	1	0	4	0	28	4587	0	1	0
4947	1	0	21	0	28	9422	0	1	0
4948	1	0	3	0	24	3422	0	1	0
4948	1	0	14	0	24	3422	0	1	0
4950	1	0	9	0	26	7708	0	1	0
4953	1	0	8	0	26	7708	0	1	0
4954	1	0	16	0	28	9422	0	1	0
4955	1	0	12	0	24	6882	0	1	0
4956	1	0	15	0	26	7708	0	1	0
4957	1	0	21	0	28	9422	0	1	0
4961	1	0	4	0	28	9422	0	1	0
4967	1	0	5	0	26	7708	0	1	0
4968	1	0	11	0	28	9422	0	1	0
4970	1	0	4	0	28	9422	0	1	0
4974	1	0	5	0	26	7708	0	1	0
4975	1	0	11	0	28	9422	0	1	0
4977	1	0	8	0	26	7708	0	1	0
4978	1	0	9	0	26	3822	0	1	0
4978	1	0	19	0	28	4587	0	1	0
4979	1	0	12	0	24	6882	0	1	0
4980	1	0	4	0	28	4587	0	1	0
4980	1	0	9	0	26	3822	0	1	0
4981	1	0	15	0	26	3822	0	1	0
4981	1	0	4	0	28	4587	0	1	0
4982	1	0	20	0	28	9422	0	1	0
4983	1	0	20	0	28	9422	0	1	0
4984	1	0	20	0	28	9422	0	1	0
4985	1	0	20	0	28	9422	0	1	0
4986	1	0	20	0	28	9422	0	1	0
4987	1	0	11	0	28	9422	0	1	0
4992	1	0	20	0	28	9422	0	1	0
4994	1	0	11	0	28	9422	0	1	0
4995	1	0	8	0	26	7708	0	1	0
4998	1	0	4	0	28	9422	0	1	0
5000	1	0	8	0	26	7708	0	1	0
5001	1	0	12	0	24	6882	0	1	0
5002	1	0	15	0	26	7708	0	1	0
